#;UUID;Signal;Event time;Value type;Text;BigInt;Timestamp;Double
213.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:58;11;1;1;;
213.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:58;11;0;0;;
213.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:58;11;0;0;;
213.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:58;11;0;0;;
213.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:58;11;0;0;;
213.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:58;17;527.41;;;527.41
213.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:58;17;-450.19;;;-450.19
213.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:58;17;379.14;;;379.14
213.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:58;17;379.14;;;379.14
214.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:58:06.071;11;0;0;;
214.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:58:06.052;11;1;1;;
214.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:58:06.049;11;0;0;;
214.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:58:06.046;11;0;0;;
214.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:58:06.046;11;0;0;;
214.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:58:06.042;11;0;0;;
214.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:58:06.042;17;527.41;;;527.41
214.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:58:06.036;17;-450.19;;;-450.19
214.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:58:06.027;17;379.14;;;379.14
214.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:58:06.027;17;379.14;;;379.14
215.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
215.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
215.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
215.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
215.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
215.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
215.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
215.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
215.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
215.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
216.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
216.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
216.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
216.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
216.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
216.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
216.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
216.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
216.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
216.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
217.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
217.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
217.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
217.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
217.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
217.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
217.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
217.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
217.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
217.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
218.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
218.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
218.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
218.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
218.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
218.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
218.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
218.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
218.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
218.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
219.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
219.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
219.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
219.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
219.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
219.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
219.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
219.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
219.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
219.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
220.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:57;11;0;0;;
220.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:57;11;1;1;;
220.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:57;11;0;0;;
220.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:57;11;0;0;;
220.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:57;11;0;0;;
220.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:57;11;0;0;;
220.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:57;17;527.41;;;527.41
220.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:57;17;-450.19;;;-450.19
220.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
220.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:57;17;379.14;;;379.14
221.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
221.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
221.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
221.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
221.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
221.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
221.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
221.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
221.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
221.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
222.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
222.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
222.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
222.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
222.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
222.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
222.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
222.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
222.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
222.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
223.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
223.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
223.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
223.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
223.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
223.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
223.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
223.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
223.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
223.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
224.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
224.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
224.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
224.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
224.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
224.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
224.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
224.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
224.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
224.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
225.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
225.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
225.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
225.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
225.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
225.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
225.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
225.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
225.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
225.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
226.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:56;11;0;0;;
226.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:56;11;1;1;;
226.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:56;11;0;0;;
226.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:56;11;0;0;;
226.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:56;11;0;0;;
226.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:56;11;0;0;;
226.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:56;17;527.41;;;527.41
226.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:56;17;-450.19;;;-450.19
226.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
226.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:56;17;379.14;;;379.14
227.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
227.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
227.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
227.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
227.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
227.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
227.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
227.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
227.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
227.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
228.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
228.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
228.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
228.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
228.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
228.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
228.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
228.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
228.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
228.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
229.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
229.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
229.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
229.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
229.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
229.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
229.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
229.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
229.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
229.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
230.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
230.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
230.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
230.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
230.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
230.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
230.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
230.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
230.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
230.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
231.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
231.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
231.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
231.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
231.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
231.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
231.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
231.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
231.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
231.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
232.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:55;11;0;0;;
232.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:55;11;1;1;;
232.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:55;11;0;0;;
232.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:55;11;0;0;;
232.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:55;11;0;0;;
232.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:55;11;0;0;;
232.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:55;17;527.41;;;527.41
232.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:55;17;-450.19;;;-450.19
232.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
232.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:55;17;379.14;;;379.14
233.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:54;11;0;0;;
233.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:54;11;1;1;;
233.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:54;11;0;0;;
233.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:54;11;0;0;;
233.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:54;11;0;0;;
233.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:54;11;0;0;;
233.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:54;17;527.41;;;527.41
233.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:54;17;-450.19;;;-450.19
233.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
233.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
234.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:54;11;0;0;;
234.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:54;11;1;1;;
234.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:54;11;0;0;;
234.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:54;11;0;0;;
234.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:54;11;0;0;;
234.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:54;11;0;0;;
234.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:54;17;527.41;;;527.41
234.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:54;17;-450.19;;;-450.19
234.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
234.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
235.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:54;11;0;0;;
235.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:54;11;1;1;;
235.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:54;11;0;0;;
235.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:54;11;0;0;;
235.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:54;11;0;0;;
235.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:54;11;0;0;;
235.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:54;17;527.41;;;527.41
235.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:54;17;-450.19;;;-450.19
235.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
235.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
236.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:54;11;0;0;;
236.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:54;11;1;1;;
236.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:54;11;0;0;;
236.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:54;11;0;0;;
236.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:54;11;0;0;;
236.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:54;11;0;0;;
236.7;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A273;02.10.2025 10:54;17;527.41;;;527.41
236.8;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A274;02.10.2025 10:54;17;-450.19;;;-450.19
236.9;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
236.10;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A275;02.10.2025 10:54;17;379.14;;;379.14
237.1;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A270;02.10.2025 10:54;11;0;0;;
237.2;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A268;02.10.2025 10:54;11;1;1;;
237.3;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A269;02.10.2025 10:54;11;0;0;;
237.4;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A257;02.10.2025 10:54;11;0;0;;
237.5;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A258;02.10.2025 10:54;11;0;0;;
237.6;BA24F253-FC3C-4B89-A069-2768EFC1FA1B;A272;02.10.2025 10:54;11;0;0;;
